"","ensembl_gene_id","mgi_symbol"
"16367","ENSMUSG00000080861","Gm11325"
"16368","ENSMUSG00000082528","Gm15182"
"16369","ENSMUSG00000057886","Cbx3-ps6"
"16370","ENSMUSG00000082414","Gm13303"
"16371","ENSMUSG00000087520","Gm14389"
"16372","ENSMUSG00000023092","Fhl1"
"16373","ENSMUSG00000081912","Vmn1r-ps127"
"16374","ENSMUSG00000029075","Tnfrsf4"
"16375","ENSMUSG00000028199","Cryz"
"16376","ENSMUSG00000082548","Gm12377"
"16377","ENSMUSG00000052889","Prkcb"
"16378","ENSMUSG00000063108","Zfp26"
"16379","ENSMUSG00000084104","Gm13578"
"16380","ENSMUSG00000030772","Dkk3"
"16381","ENSMUSG00000080911","Gm11918"
"16382","ENSMUSG00000020388","Pdlim4"
"16383","ENSMUSG00000005699","Pard6a"
"16384","ENSMUSG00000087318","Gm12114"
"16385","ENSMUSG00000094600","Vmn1r217"
"16386","ENSMUSG00000055621","Olfr636-ps1"
"16387","ENSMUSG00000084236","Olfr637-ps1"
"16388","ENSMUSG00000032727","Mier3"
"16389","ENSMUSG00000095348","Gm3892"
"16390","ENSMUSG00000039904","Gpr37"
"16391","ENSMUSG00000040550","Otud6b"
"16392","ENSMUSG00000081248","Gm13787"
"16393","ENSMUSG00000084315","Vmn1r-ps128"
"16394","ENSMUSG00000027255","Arfgap2"
"16395","ENSMUSG00000057967","Fgf18"
"16396","ENSMUSG00000082486","Gm11919"
"16397","ENSMUSG00000083834","Gm12577"
"16398","ENSMUSG00000082058","Gm11923"
"16399","ENSMUSG00000076431","Sox4"
"16400","ENSMUSG00000038668","Lpar1"
"16401","ENSMUSG00000044906","4930503L19Rik"
"16402","ENSMUSG00000080771","Gm11925"
"16403","ENSMUSG00000020929","Eftud2"
"16404","ENSMUSG00000036572","Upf3b"
"16405","ENSMUSG00000062181","Ces3b"
"16406","ENSMUSG00000024223","Armc12"
"16407","ENSMUSG00000029759","Pon3"
"16408","ENSMUSG00000073878","Gm13304"
"16409","ENSMUSG00000087687","Pet100"
"16410","ENSMUSG00000092551","Gm20287"
"16411","ENSMUSG00000085105","Gm12758"
"16412","ENSMUSG00000083601","Gm12028"
"16413","ENSMUSG00000074121","Ntf5"
"16414","ENSMUSG00000066571","4931406P16Rik"
"16415","ENSMUSG00000022126","Acod1"
"16416","ENSMUSG00000060490","Vmn1r218"
"16417","ENSMUSG00000086363","A330102I10Rik"
"16418","ENSMUSG00000087180","Gm11924"
"16419","ENSMUSG00000082012","Gm5257"
"16420","ENSMUSG00000003808","Farsa"
"16421","ENSMUSG00000094162","Ccl19-ps3"
"16422","ENSMUSG00000055538","Zcchc24"
"16423","ENSMUSG00000087577","Gm13299"
"16424","ENSMUSG00000005846","Rsl1d1"
"16425","ENSMUSG00000061376","Vmn1r219"
"16426","ENSMUSG00000031068","Glrx3"
"16427","ENSMUSG00000055026","Gabrg3"
"16428","ENSMUSG00000087137","4930509K18Rik"
"16429","ENSMUSG00000096099","Vmn1r220"
"16430","ENSMUSG00000067336","Bmpr2"
"16431","ENSMUSG00000002981","Clptm1"
"16432","ENSMUSG00000019868","Vta1"
"16433","ENSMUSG00000020865","Abcc3"
"16434","ENSMUSG00000023973","Cnpy3"
"16435","ENSMUSG00000062075","Lmnb2"
"16436","ENSMUSG00000098160","Gm26974"
"16437","ENSMUSG00000087564","Gm11817"
"16438","ENSMUSG00000086233","Gm11816"
"16439","ENSMUSG00000082068","Gm2673"
"16440","ENSMUSG00000034855","Cxcl10"
"16441","ENSMUSG00000085121","5730437C11Rik"
"16442","ENSMUSG00000025790","Slco3a1"
"16443","ENSMUSG00000054523","Ms4a5"
"16444","ENSMUSG00000051340","Olfr645"
"16445","ENSMUSG00000086833","Gm12440"
"16446","ENSMUSG00000024456","Diaph1"
"16447","ENSMUSG00000030681","Mvp"
"16448","ENSMUSG00000085496","4930517E11Rik"
"16449","ENSMUSG00000078377","Gm4294"
"16450","ENSMUSG00000003190","Bcl2l12"
"16451","ENSMUSG00000039449","Prpf18"
"16452","ENSMUSG00000083888","Gm12441"
"16453","ENSMUSG00000066263","Olfr639"
"16454","ENSMUSG00000060183","Cxcl11"
"16455","ENSMUSG00000027200","Sema6d"
"16456","ENSMUSG00000073774","Kncn"
"16457","ENSMUSG00000049797","Olfr642"
"16458","ENSMUSG00000085572","Gm16234"
"16459","ENSMUSG00000052397","Ezr"
"16460","ENSMUSG00000097091","4930526L06Rik"
"16461","ENSMUSG00000079065","BC005561"
"16462","ENSMUSG00000073931","Olfr646"
"16463","ENSMUSG00000024673","Ms4a1"
"16464","ENSMUSG00000030433","Sbk2"
"16465","ENSMUSG00000034842","Art3"
"16466","ENSMUSG00000066262","Olfr640"
"16467","ENSMUSG00000036856","Wnt4"
"16468","ENSMUSG00000055643","4931431F19Rik"
"16469","ENSMUSG00000083545","Gm13320"
"16470","ENSMUSG00000061531","Tmem236"
"16471","ENSMUSG00000073932","Olfr641"
"16472","ENSMUSG00000028560","Usp1"
"16473","ENSMUSG00000028633","Ctps"
"16474","ENSMUSG00000084230","Gm14388"
"16475","ENSMUSG00000035279","Ssc5d"
"16476","ENSMUSG00000087138","Gm15545"
"16477","ENSMUSG00000027887","Sypl2"
"16478","ENSMUSG00000094063","Olfr638"
"16479","ENSMUSG00000027273","Snap25"
"16480","ENSMUSG00000003184","Irf3"
"16481","ENSMUSG00000090219","4930516K23Rik"
"16482","ENSMUSG00000085522","4930556G01Rik"
"16483","ENSMUSG00000082949","Gm11920"
"16484","ENSMUSG00000061388","Csn1s2b"
"16485","ENSMUSG00000047414","Flrt2"
"16486","ENSMUSG00000030680","Pagr1a"
"16487","ENSMUSG00000025917","Cops5"
"16488","ENSMUSG00000092520","Gm3611"
"16489","ENSMUSG00000041831","Sytl3"
"16490","ENSMUSG00000079557","March2"
"16491","ENSMUSG00000082254","Gm11922"
"16492","ENSMUSG00000030007","Cct7"
"16493","ENSMUSG00000045114","Prrt2"
"16494","ENSMUSG00000058019","Ces5a"
"16495","ENSMUSG00000020184","Mdm2"
"16496","ENSMUSG00000082634","Gm12900"
"16497","ENSMUSG00000040591","1110051M20Rik"
"16498","ENSMUSG00000028221","Tmem55a"
"16499","ENSMUSG00000020457","Drg1"
"16500","ENSMUSG00000079608","Stard6"
"16501","ENSMUSG00000011257","Pabpc4"
"16502","ENSMUSG00000015363","Trabd"
"16503","ENSMUSG00000065990","Aurkaip1"
"16504","ENSMUSG00000083344","Gm7363"
"16505","ENSMUSG00000054966","Lmntd1"
"16506","ENSMUSG00000029676","Pot1a"
"16507","ENSMUSG00000085161","Gm7580"
"16508","ENSMUSG00000092534","Pagr1b"
"16509","ENSMUSG00000038600","Atp6v0a4"
"16510","ENSMUSG00000079140","Gm6374"
"16511","ENSMUSG00000026163","Sphkap"
"16512","ENSMUSG00000025728","Pigq"
"16513","ENSMUSG00000022915","1700093J21Rik"
"16514","ENSMUSG00000003974","Grm3"
"16515","ENSMUSG00000086093","Gm15341"
"16516","ENSMUSG00000018651","Tada2a"
"16517","ENSMUSG00000028837","Psmb2"
"16518","ENSMUSG00000047583","Tyw3"
"16519","ENSMUSG00000094638","Gm21972"
"16520","ENSMUSG00000026228","Htr2b"
"16521","ENSMUSG00000040681","Hmgn1"
"16522","ENSMUSG00000089967","Gm16550"
"16523","ENSMUSG00000092331","Vmn1r-ps66"
"16524","ENSMUSG00000087204","1700073E17Rik"
"16525","ENSMUSG00000026572","Tbx19"
"16526","ENSMUSG00000082849","Gm14053"
"16527","ENSMUSG00000000320","Alox12"
"16528","ENSMUSG00000015112","Slc25a13"
"16529","ENSMUSG00000092610","Vmn1r-ps67"
"16530","ENSMUSG00000020346","Mgat1"
"16531","ENSMUSG00000086722","Gm15499"
"16532","ENSMUSG00000058600","Rpl30"
"16533","ENSMUSG00000078798","Sult2a1"
"16534","ENSMUSG00000080990","Olfr118"
"16535","ENSMUSG00000056763","Cspp1"
"16536","ENSMUSG00000038148","Cldn16"
"16537","ENSMUSG00000083519","Gm13674"
"16538","ENSMUSG00000030008","Pradc1"
"16539","ENSMUSG00000066068","Gm13611"
"16540","ENSMUSG00000058441","Panx2"
"16541","ENSMUSG00000090352","Gm3972"
"16542","ENSMUSG00000063455","D630045J12Rik"
"16543","ENSMUSG00000081820","Gm12029"
"16544","ENSMUSG00000087331","1810021B22Rik"
"16545","ENSMUSG00000089992","G6pd2"
"16546","ENSMUSG00000030117","Gdf3"
"16547","ENSMUSG00000024921","Smarca2"
"16548","ENSMUSG00000092072","Gm4540"
"16549","ENSMUSG00000080152","Gm12260"
"16550","ENSMUSG00000087512","Gm11985"
"16551","ENSMUSG00000078851","Hist3h2a"
"16552","ENSMUSG00000046593","Tmem215"
"16553","ENSMUSG00000027386","Fbln7"
"16554","ENSMUSG00000036964","Trim17"
"16555","ENSMUSG00000038754","Elovl3"
"16556","ENSMUSG00000049133","Flg2"
"16557","ENSMUSG00000027998","Plrg1"
"16558","ENSMUSG00000059964","Olfr119"
"16559","ENSMUSG00000063480","Snu13"
"16560","ENSMUSG00000024424","Ttc39c"
"16561","ENSMUSG00000050114","Prdx6b"
"16562","ENSMUSG00000025229","Pitx3"
"16563","ENSMUSG00000084027","Gm12376"
"16564","ENSMUSG00000043488","Frmd8os"
"16565","ENSMUSG00000096269","Rpl31-ps21"
"16566","ENSMUSG00000038119","Cdon"
"16567","ENSMUSG00000024816","Frmd8"
"16568","ENSMUSG00000028671","Gale"
"16569","ENSMUSG00000059552","Trp53"
"16570","ENSMUSG00000086355","4933428C19Rik"
"16571","ENSMUSG00000085379","2310058D17Rik"
"16572","ENSMUSG00000029826","Zc3hav1"
"16573","ENSMUSG00000092584","Gm18199"
"16574","ENSMUSG00000083717","Gm13865"
"16575","ENSMUSG00000029829","Tmem213"
"16576","ENSMUSG00000020633","Dcdc2c"
"16577","ENSMUSG00000002204","Napsa"
"16578","ENSMUSG00000067189","Gm7335"
"16579","ENSMUSG00000096472","Cdkn2d"
"16580","ENSMUSG00000081982","Sult2a-ps2"
"16581","ENSMUSG00000018593","Sparc"
"16582","ENSMUSG00000063994","Olfr120"
"16583","ENSMUSG00000021012","Zc3h14"
"16584","ENSMUSG00000081720","Gm12391"
"16585","ENSMUSG00000032239","Rp9"
"16586","ENSMUSG00000047832","Cdca4"
"16587","ENSMUSG00000086052","Gm11802"
"16588","ENSMUSG00000001865","Cpa3"
"16589","ENSMUSG00000041272","Tox"
"16590","ENSMUSG00000039579","Grin3a"
"16591","ENSMUSG00000004233","Wars2"
"16592","ENSMUSG00000028923","Necap2"
"16593","ENSMUSG00000026712","Mrc1"
"16594","ENSMUSG00000074521","Gm14327"
"16595","ENSMUSG00000074529","Zfp972"
"16596","ENSMUSG00000020774","Aspa"
"16597","ENSMUSG00000081222","Gm15173"
"16598","ENSMUSG00000091794","Vmn2r18"
"16599","ENSMUSG00000086310","Gm12278"
"16600","ENSMUSG00000081505","Gm8644"
"16601","ENSMUSG00000031780","Ccl17"
"16602","ENSMUSG00000021302","Ggps1"
"16603","ENSMUSG00000042477","Tfap2e"
"16604","ENSMUSG00000042298","Ttc19"
"16605","ENSMUSG00000083117","Gm15171"
"16606","ENSMUSG00000001249","Hpn"
"16607","ENSMUSG00000083166","Gm8648"
"16608","ENSMUSG00000001870","Ltbp1"
"16609","ENSMUSG00000080829","Gm8545"
"16610","ENSMUSG00000040536","Necab1"
"16611","ENSMUSG00000036411","9530077C05Rik"
"16612","ENSMUSG00000025373","Rnf41"
"16613","ENSMUSG00000082093","Gm15928"
"16614","ENSMUSG00000078862","Gm14326"
"16615","ENSMUSG00000020429","Igfbp1"
"16616","ENSMUSG00000003865","Gys1"
"16617","ENSMUSG00000024224","Clpsl2"
"16618","ENSMUSG00000074377","Sult2a4"
"16619","ENSMUSG00000083153","Gm12459"
"16620","ENSMUSG00000028310","Ppp3r2"
"16621","ENSMUSG00000038766","Gabpb2"
"16622","ENSMUSG00000082730","Gm11363"
"16623","ENSMUSG00000042289","Hsd3b7"
"16624","ENSMUSG00000075273","Ttc30b"
"16625","ENSMUSG00000091002","Tcerg1l"
"16626","ENSMUSG00000040606","Kazn"
"16627","ENSMUSG00000024225","Clps"
"16628","ENSMUSG00000031398","Plxna3"
"16629","ENSMUSG00000087241","Gm11844"
"16630","ENSMUSG00000086587","Gm11837"
"16631","ENSMUSG00000015653","Steap2"
"16632","ENSMUSG00000019822","Smpd2"
"16633","ENSMUSG00000062778","Chia1"
"16634","ENSMUSG00000039219","Arid4b"
"16635","ENSMUSG00000026112","Coa5"
"16636","ENSMUSG00000057722","Lepr"
"16637","ENSMUSG00000021306","Gpr137b"
"16638","ENSMUSG00000053897","Slc39a8"
"16639","ENSMUSG00000046722","Cdc42se1"
"16640","ENSMUSG00000081340","Gm12275"
"16641","ENSMUSG00000019977","Hbs1l"
"16642","ENSMUSG00000020589","Fam49a"
"16643","ENSMUSG00000003868","Ruvbl2"
"16644","ENSMUSG00000026103","Gls"
"16645","ENSMUSG00000003680","Taf6l"
"16646","ENSMUSG00000041828","Abca8a"
"16647","ENSMUSG00000023723","Mrps23"
"16648","ENSMUSG00000075097","Olfr1226"
"16649","ENSMUSG00000094934","Vmn1r163"
"16650","ENSMUSG00000087282","Gm15317"
"16651","ENSMUSG00000023147","Wrb"
"16652","ENSMUSG00000083462","Gm12501"
"16653","ENSMUSG00000019823","Mical1"
"16654","ENSMUSG00000097167","Gm16740"
"16655","ENSMUSG00000071192","Wfikkn1"
"16656","ENSMUSG00000026926","Pmpca"
"16657","ENSMUSG00000053192","Mllt11"
"16658","ENSMUSG00000062729","Ppox"
"16659","ENSMUSG00000046323","Dppa3"
"16660","ENSMUSG00000062203","Gspt1"
"16661","ENSMUSG00000044951","Mylk4"
"16662","ENSMUSG00000071158","Gm156"
"16663","ENSMUSG00000025730","Rab40c"
"16664","ENSMUSG00000084211","Gm11949"
"16665","ENSMUSG00000098103","Gm27005"
"16666","ENSMUSG00000022510","Trp63"
"16667","ENSMUSG00000024236","Svil"
"16668","ENSMUSG00000026820","Ptges2"
"16669","ENSMUSG00000095057","Zfp353-ps"
"16670","ENSMUSG00000013622","Atraid"
"16671","ENSMUSG00000053038","Gm6180"
"16672","ENSMUSG00000051225","Fam83a"
"16673","ENSMUSG00000096601","Gm8720"
"16674","ENSMUSG00000069998","Olfr372"
"16675","ENSMUSG00000021866","Anxa11"
"16676","ENSMUSG00000053289","Ddx10"
"16677","ENSMUSG00000094684","Gm16456"
"16678","ENSMUSG00000026888","Grb14"
"16679","ENSMUSG00000084310","Gm11950"
"16680","ENSMUSG00000044296","Zfp879"
"16681","ENSMUSG00000079889","Gm11951"
"16682","ENSMUSG00000087525","Gm13062"
"16683","ENSMUSG00000019564","Arid3a"
"16684","ENSMUSG00000021298","Gpr132"
"16685","ENSMUSG00000045275","Lca5l"
"16686","ENSMUSG00000096294","Gm10302"
"16687","ENSMUSG00000097392","D930016D06Rik"
"16688","ENSMUSG00000042308","Setd1a"
"16689","ENSMUSG00000019777","Hdac2"
"16690","ENSMUSG00000074217","2210011C24Rik"
"16691","ENSMUSG00000018287","Spag7"
"16692","ENSMUSG00000052423","B4galt3"
"16693","ENSMUSG00000071984","Fndc1"
"16694","ENSMUSG00000028854","Slc9a1"
"16695","ENSMUSG00000096293","Gm3683"
"16696","ENSMUSG00000025480","Syce1"
"16697","ENSMUSG00000025731","Mettl26"
"16698","ENSMUSG00000027274","Mkks"
"16699","ENSMUSG00000082468","Gm12980"
"16700","ENSMUSG00000027859","Ngf"
"16701","ENSMUSG00000096458","Moap1"
"16702","ENSMUSG00000040479","Dgkz"
"16703","ENSMUSG00000032048","4930510E17Rik"
"16704","ENSMUSG00000036820","Amdhd2"
"16705","ENSMUSG00000084918","Gm12708"
"16706","ENSMUSG00000034584","Exph5"
"16707","ENSMUSG00000026235","Epha4"
"16708","ENSMUSG00000030744","Rps3"
"16709","ENSMUSG00000095174","Gm20069"
"16710","ENSMUSG00000027431","Scp2d1"
"16711","ENSMUSG00000096751","Gm28373"
"16712","ENSMUSG00000068749","Psma5"
"16713","ENSMUSG00000026925","Inpp5e"
"16714","ENSMUSG00000041712","Ubr7"
"16715","ENSMUSG00000062593","Lilrb4a"
"16716","ENSMUSG00000095683","Gm10662"
"16717","ENSMUSG00000055312","Them7"
"16718","ENSMUSG00000059864","Olfr1393"
"16719","ENSMUSG00000091487","Gm6586"
"16720","ENSMUSG00000006641","Slc5a6"
"16721","ENSMUSG00000048334","Gm8258"
"16722","ENSMUSG00000034185","6430628N08Rik"
"16723","ENSMUSG00000034487","Kdelc2"
"16724","ENSMUSG00000031651","Triml1"
"16725","ENSMUSG00000085272","Sbk3"
"16726","ENSMUSG00000027281","Slx4ip"
"16727","ENSMUSG00000038244","Mical2"
"16728","ENSMUSG00000033872","Best4-ps"
"16729","ENSMUSG00000041716","Gm20604"
"16730","ENSMUSG00000056579","Tug1"
"16731","ENSMUSG00000029918","Mrps33"
"16732","ENSMUSG00000032125","Robo4"
"16733","ENSMUSG00000090113","Nhlrc4"
"16734","ENSMUSG00000085102","1700010K24Rik"
"16735","ENSMUSG00000046675","Tmem251"
"16736","ENSMUSG00000010453","Kansl3"
"16737","ENSMUSG00000021112","Mpp5"
"16738","ENSMUSG00000084862","Gm16278"
"16739","ENSMUSG00000005131","4930550C14Rik"
"16740","ENSMUSG00000093519","Gm20345"
"16741","ENSMUSG00000057580","Gm10012"
"16742","ENSMUSG00000072789","Gm10420"
"16743","ENSMUSG00000091931","Gon7"
"16744","ENSMUSG00000072774","Zfp951"
"16745","ENSMUSG00000055541","Lair1"
"16746","ENSMUSG00000080794","Vmn1r-ps132"
"16747","ENSMUSG00000022323","Rida"
"16748","ENSMUSG00000083702","Gm14428"
"16749","ENSMUSG00000034543","Morc2a"
"16750","ENSMUSG00000057963","Itpk1"
"16751","ENSMUSG00000095358","Vmn1r165"
"16752","ENSMUSG00000074519","Zfp971"
"16753","ENSMUSG00000082316","Vmn1r221"
"16754","ENSMUSG00000030545","Pex11a"
"16755","ENSMUSG00000081467","Gm13337"
"16756","ENSMUSG00000081640","Rplp0-ps1"
"16757","ENSMUSG00000032334","Loxl1"
"16758","ENSMUSG00000080932","Gm10224"
"16759","ENSMUSG00000000617","Grm6"
"16760","ENSMUSG00000051306","Usp42"
"16761","ENSMUSG00000097251","5033417F24Rik"
"16762","ENSMUSG00000075272","Ttc30a2"
"16763","ENSMUSG00000047067","Dusp28"
"16764","ENSMUSG00000023079","Gtf2ird1"
"16765","ENSMUSG00000048485","Zbtb8b"
"16766","ENSMUSG00000021376","Tpmt"
"16767","ENSMUSG00000054823","Nsd3"
"16768","ENSMUSG00000055048","Gm9962"
"16769","ENSMUSG00000055884","Fancm"
"16770","ENSMUSG00000082069","Gm16242"
"16771","ENSMUSG00000055078","Gabra5"
"16772","ENSMUSG00000073876","Gm13305"
"16773","ENSMUSG00000061561","Olfr373"
"16774","ENSMUSG00000051729","Gm5087"
"16775","ENSMUSG00000038276","Asic3"
"16776","ENSMUSG00000078861","Zfp931"
"16777","ENSMUSG00000022361","Zhx1"
"16778","ENSMUSG00000086226","Gm12660"
"16779","ENSMUSG00000075271","Ttc30a1"
"16780","ENSMUSG00000041476","Smpx"
"16781","ENSMUSG00000022362","Gm29394"
"16782","ENSMUSG00000027366","Sppl2a"
"16783","ENSMUSG00000014543","Klra17"
"16784","ENSMUSG00000033676","Gabrb3"
"16785","ENSMUSG00000036552","Ermard"
"16786","ENSMUSG00000090074","Gm6921"
"16787","ENSMUSG00000092359","Vmn1r-ps68"
"16788","ENSMUSG00000054162","Spock3"
"16789","ENSMUSG00000073877","Gm13306"
"16790","ENSMUSG00000049823","Zbtb12"
"16791","ENSMUSG00000017670","Elmo2"
"16792","ENSMUSG00000051166","Eml5"
"16793","ENSMUSG00000027301","Oxt"
"16794","ENSMUSG00000074517","Gm10710"
"16795","ENSMUSG00000024371","C2"
"16796","ENSMUSG00000005442","Cic"
"16797","ENSMUSG00000083004","Gm13413"
"16798","ENSMUSG00000074375","Sult2a3"
"16799","ENSMUSG00000074001","Klhl40"
"16800","ENSMUSG00000028277","Ube2j1"
"16801","ENSMUSG00000025812","Pard3"
"16802","ENSMUSG00000061022","Vmn1r222"
"16803","ENSMUSG00000027858","Tspan2"
"16804","ENSMUSG00000030771","Micalcl"
"16805","ENSMUSG00000038080","Kdm1b"
"16806","ENSMUSG00000069280","Vmn1r223"
"16807","ENSMUSG00000091410","Gm17150"
"16808","ENSMUSG00000026931","1700019N19Rik"
"16809","ENSMUSG00000026111","Unc50"
"16810","ENSMUSG00000082593","Gm11331"
"16811","ENSMUSG00000029478","Ncor2"
"16812","ENSMUSG00000086188","Gm15169"
"16813","ENSMUSG00000090342","Vmn2r46"
"16814","ENSMUSG00000028411","Aptx"
"16815","ENSMUSG00000040848","Sft2d2"
"16816","ENSMUSG00000032523","Hhatl"
"16817","ENSMUSG00000060017","Olfr121"
"16818","ENSMUSG00000058690","Ccser2"
"16819","ENSMUSG00000036244","Tbc1d21"
"16820","ENSMUSG00000037727","Avp"
"16821","ENSMUSG00000066551","Hmgb1"
"16822","ENSMUSG00000085939","Cd63-ps"
"16823","ENSMUSG00000024507","Hsd17b4"
"16824","ENSMUSG00000086745","Tspan2os"
"16825","ENSMUSG00000047216","Cdh19"
"16826","ENSMUSG00000015312","Gadd45b"
"16827","ENSMUSG00000027857","Tshb"
"16828","ENSMUSG00000073226","Gm10482"
"16829","ENSMUSG00000060560","Ces4a"
"16830","ENSMUSG00000019865","Nmbr"
"16831","ENSMUSG00000064272","Gpbar1"
"16832","ENSMUSG00000082305","Gm2420"
"16833","ENSMUSG00000034071","Zfp551"
"16834","ENSMUSG00000084025","Gm6276"
"16835","ENSMUSG00000092511","Gm20547"
"16836","ENSMUSG00000028470","Hint2"
"16837","ENSMUSG00000079043","Fastkd5"
"16838","ENSMUSG00000020427","Igfbp3"
"16839","ENSMUSG00000051550","Zfp579"
"16840","ENSMUSG00000047485","Klhl34"
"16841","ENSMUSG00000082858","Gm11746"
"16842","ENSMUSG00000027300","Ubox5"
"16843","ENSMUSG00000012396","Nanog"
"16844","ENSMUSG00000045671","Spred2"
"16845","ENSMUSG00000030245","Golt1b"
"16846","ENSMUSG00000081367","Gm13265"
"16847","ENSMUSG00000093798","Gm8355"
"16848","ENSMUSG00000091091","Kcnmb3"
"16849","ENSMUSG00000096963","B230364G03Rik"
"16850","ENSMUSG00000070834","Gm13015"
"16851","ENSMUSG00000019867","Gje1"
"16852","ENSMUSG00000022803","Popdc2"
"16853","ENSMUSG00000033970","Rfc3"
"16854","ENSMUSG00000021996","Esd"
"16855","ENSMUSG00000069355","Gm5152"
"16856","ENSMUSG00000082871","Gm13263"
"16857","ENSMUSG00000006494","Pdk1"
"16858","ENSMUSG00000001436","Slc19a1"
"16859","ENSMUSG00000082347","Gm15036"
"16860","ENSMUSG00000081320","Gm15034"
"16861","ENSMUSG00000028551","Cdkn2c"
"16862","ENSMUSG00000090231","Cfb"
"16863","ENSMUSG00000031109","Enox2"
"16864","ENSMUSG00000095464","Gm21987"
"16865","ENSMUSG00000046516","Cox17"
"16866","ENSMUSG00000047986","Palm3"
"16867","ENSMUSG00000084096","Vmn1r-ps135"
"16868","ENSMUSG00000057113","Npm1"
"16869","ENSMUSG00000029203","Ube2k"
"16870","ENSMUSG00000031523","Dlc1"
"16871","ENSMUSG00000041891","Lman1"
"16872","ENSMUSG00000027525","Phactr3"
"16873","ENSMUSG00000080698","Gm11333"
"16874","ENSMUSG00000085488","4930557F10Rik"
"16875","ENSMUSG00000085122","4933404K08Rik"
"16876","ENSMUSG00000062785","Kcnc3"
"16877","ENSMUSG00000085899","Gm15338"
"16878","ENSMUSG00000079235","Ccdc13"
"16879","ENSMUSG00000005465","Il27ra"
"16880","ENSMUSG00000098129","Gm27040"
"16881","ENSMUSG00000083332","Gm7599"
"16882","ENSMUSG00000024430","Cabyr"
"16883","ENSMUSG00000078591","Hs3st4"
"16884","ENSMUSG00000024437","Gm8615"
"16885","ENSMUSG00000097191","5730422E09Rik"
"16886","ENSMUSG00000021115","Vrk1"
"16887","ENSMUSG00000044627","Swi5"
"16888","ENSMUSG00000024299","Adamts10"
"16889","ENSMUSG00000041264","Uspl1"
"16890","ENSMUSG00000087380","2210408F21Rik"
"16891","ENSMUSG00000045658","Pid1"
"16892","ENSMUSG00000083378","Gm13196"
"16893","ENSMUSG00000087637","Gm11986"
"16894","ENSMUSG00000071112","Spx"
"16895","ENSMUSG00000006342","Susd2"
"16896","ENSMUSG00000084217","Gm15488"
"16897","ENSMUSG00000093482","Gm20619"
"16898","ENSMUSG00000092042","Gm17163"
"16899","ENSMUSG00000094881","H2al2c"
"16900","ENSMUSG00000092550","Gm20496"
"16901","ENSMUSG00000097175","Gm27018"
"16902","ENSMUSG00000024339","Tap2"
"16903","ENSMUSG00000097669","Gm8649"
"16904","ENSMUSG00000097900","Gm8652"
"16905","ENSMUSG00000022377","Asap1"
"16906","ENSMUSG00000030083","Abtb1"
"16907","ENSMUSG00000001435","Col18a1"
"16908","ENSMUSG00000033411","Ctdspl2"
"16909","ENSMUSG00000029299","Abcg3"
"16910","ENSMUSG00000050017","Pitpnb"
"16911","ENSMUSG00000020897","Aurkb"
"16912","ENSMUSG00000038412","Higd1a"
"16913","ENSMUSG00000096173","Gm3150"
"16914","ENSMUSG00000054757","Akr1c20"
"16915","ENSMUSG00000040666","Sh3bgr"
"16916","ENSMUSG00000072663","Spef2"
"16917","ENSMUSG00000084102","Sult2a-ps3"
"16918","ENSMUSG00000002546","Golga2"
"16919","ENSMUSG00000071715","Ncf4"
"16920","ENSMUSG00000030701","Plekhb1"
"16921","ENSMUSG00000096902","Gm20843"
"16922","ENSMUSG00000024338","Psmb8"
"16923","ENSMUSG00000032959","Pebp1"
"16924","ENSMUSG00000024118","1600002H07Rik"
"16925","ENSMUSG00000042873","Lhfpl4"
"16926","ENSMUSG00000038332","Sesn1"
"16927","ENSMUSG00000091490","Triml2"
"16928","ENSMUSG00000081512","Gm15821"
"16929","ENSMUSG00000027996","Sfrp2"
"16930","ENSMUSG00000036698","Ago2"
"16931","ENSMUSG00000098104","Gm6085"
"16932","ENSMUSG00000069825","Spata22"
"16933","ENSMUSG00000081186","Gm12578"
"16934","ENSMUSG00000048186","Bend7"
"16935","ENSMUSG00000097250","Gm26771"
"16936","ENSMUSG00000083145","Gm12579"
"16937","ENSMUSG00000062128","Olfr20"
"16938","ENSMUSG00000027006","Dnajc10"
"16939","ENSMUSG00000044534","Ackr2"
"16940","ENSMUSG00000086470","Gm12580"
